unit_id,item_id,games,top4_rate,avg_placement
TFT17_Aatrox,TFT_Item_RabadonsDeathcap,38,0.4473684210526316,4.7631578947368425
TFT17_Aatrox,TFT17_Item_ASTraitEmblemItem,32,0.4375,4.625
TFT17_Aatrox,TFT17_Item_Artifact_SorakaArtifact,7,0.42857142857142855,5.428571428571429
TFT17_Aatrox,TFT17_Item_AssassinTraitEmblemItem,14,0.42857142857142855,5.071428571428571
TFT17_Aatrox,TFT17_Item_AstronautEmblemItem,56,0.42857142857142855,4.625
TFT17_Aatrox,TFT_Item_Artifact_LightshieldCrest,14,0.42857142857142855,4.642857142857143
TFT17_Aatrox,TFT_Item_Artifact_VoidGauntlet,7,0.42857142857142855,4.857142857142857
TFT17_Aatrox,TFT17_Item_HPTankEmblemItem,61,0.4262295081967213,4.852459016393443
TFT17_Aatrox,TFT9_Item_OrnnHullbreaker,10,0.4,5.4
TFT17_Aatrox,TFT_Item_Artifact_ProwlersClaw,5,0.4,5.6
TFT17_Aatrox,TFT_Item_BlueBuff,38,0.39473684210526316,4.7894736842105265
TFT17_Aatrox,TFT_Item_Quicksilver,71,0.39436619718309857,5.070422535211268
TFT17_Aatrox,TFT17_Item_MeleeTraitEmblemItem,24,0.375,5.25
TFT17_Aatrox,TFT17_Item_AnimaSquadEmblemItem,73,0.3698630136986301,5.328767123287672
TFT17_Aatrox,TFT17_Item_DarkStarEmblemItem,19,0.3684210526315789,5.421052631578948
TFT17_Aatrox,TFT_Item_Artifact_TheIndomitable,11,0.36363636363636365,5.363636363636363
TFT17_Aatrox,TFT_Item_TacticiansRing,55,0.36363636363636365,4.963636363636364
TFT17_Aatrox,TFT17_Item_SummonTraitEmblemItem,25,0.36,5.12
TFT17_Aatrox,TFT17_Item_ShieldTankEmblemItem,38,0.34210526315789475,5.157894736842105
TFT17_Aatrox,TFT17_AnimaSquadItem_Tier1_TentacleSlam,6,0.3333333333333333,5.5
TFT17_Aatrox,TFT17_Item_SpaceGrooveEmblemItem,62,0.3225806451612903,5.306451612903226
TFT17_Aatrox,TFT5_Item_ThiefsGlovesRadiant,7,0.2857142857142857,4.857142857142857
TFT17_Aatrox,TFT17_Item_RangedTraitEmblemItem,44,0.2727272727272727,5.681818181818182
TFT17_Akali,TFT_Item_EmptyBag,40,0.95,1.475
TFT17_Akali,TFT5_Item_SpectralGauntletRadiant,6,0.8333333333333334,3.3333333333333335
TFT17_Akali,TFT17_AnimaSquadItem_Tier0_ClunkyPrototype,5,0.8,3.6
TFT17_Akali,TFT5_Item_FrozenHeartRadiant,5,0.8,2.2
